"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
128,53525,http://www.adobe.com/cfusion/exchange/index.cfm?event=extensionDetail&loc=en_us&extid=1679519,1,"",,Erro,2021-01-05 22:07:45,"",
300,53379,https://www.adobe.com/cfusion/tdrc/index.cfm?product=flash,1,"",,Erro,2021-01-05 22:07:44,"",
711,53023,http://yellowicon.com/downloads/downloads/ironman_win.zip,1,"",,Erro,2021-01-05 22:07:43,"",
810,52939,https://addons.mozilla.org/pt-BR/firefox/downloads/file/31469/cutemenus_-_crystal_svg-1.9.3-fx+tb+sb+sm.xpi,1,"",,Erro,2021-01-05 22:07:43,"",
843,52913,https://addons.mozilla.org/pt-BR/firefox/downloads/file/11243/verifica_ccedil_atilde_o_ortogr_aacute_fica_pt-br-1.0.0.1-fx+zm+tb.xpi,1,"",,Erro,2021-01-05 22:07:43,"",2020-12-21
1268,52551,http://dl.google.com/lively/livelysetup.exe,1,"",,Erro,2021-01-05 22:07:42,"",
1492,52341,https://addons.mozilla.org/en-US/firefox/downloads/file/29858/mini_map_sidebar-0.2.6-fx.xpi,1,"",,Erro,2021-01-05 22:07:41,"",2020-09-30
1870,52013,https://addons.mozilla.org/pt-BR/firefox/downloads/file/18420/shptalk-1.0.8-fx.xpi,1,"",,Erro,2021-01-05 22:07:41,"",
1944,51947,https://addons.mozilla.org/pt-BR/firefox/downloads/file/18420/shptalk-1.0.8-fx.xpi,1,"",,Erro,2021-01-05 22:07:41,"",
2024,51874,http://www.adobe.com/cfusion/exchange/index.cfm?event=extensionDetail&loc=en_us&extid=1546020,1,"",,Erro,2021-01-05 22:07:41,"",2020-03-04
2118,51791,https://addons.mozilla.org/pt-BR/firefox/downloads/file/14502/chromatabs-2.0-fx.xpi,1,"",,Erro,2021-01-05 22:07:40,"",
2161,51749,https://addons.mozilla.org/pt-BR/firefox/downloads/file/21215/orangetint_black-1.0.2-fx-win.jar,1,"",,Erro,2021-01-05 22:07:40,"",2019-08-25
2453,51481,https://addons.mozilla.org/en-US/firefox/downloads/file/13384/baby_blue_-_bb-1.0.0-fx.jar,1,"",,Erro,2021-01-05 22:07:39,"",
2844,51123,https://addons.mozilla.org/en-US/thunderbird/downloads/file/27065/toolbar_buttons-0.5.0.4-fx+tb+sb.xpi,1,"",,Erro,2021-01-05 22:07:38,"",
3145,50939,http://dl.google.com/firefox/google-toolbar-linux.xpi,1,"",,Erro,2021-01-05 22:07:38,"",2020-02-28
3342,50802,https://addons.mozilla.org/es-ES/firefox/downloads/file/23950/youplayer-0.9.6-fx.xpi,1,"",,Erro,2021-01-05 22:07:38,"",2019-07-10
3495,50697,https://addons.mozilla.org/en-US/firefox/downloads/file/24763/foxmarks_bookmark_synchronizer-2.0.45-fx.xpi,1,"",,Erro,2021-01-05 22:07:37,"",
4064,50191,https://addons.mozilla.org/en-US/firefox/downloads/file/18637/gtalk_sidebar-0.3-fx.xpi,1,"",,Erro,2021-01-05 22:07:37,"",
