"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
20440,33953,ftp://ftp.sunet.se/pub/pc/windows/mirror-cica/win95/sysutil/keylogger_home2_setup.exe,1,"",,Erro,2021-01-05 22:06:54,"",
20573,33473,http://www.syncsoft.com.br/downloads/pegaflash.exe,1,"",,Erro,2021-01-05 22:06:54,"",
20914,32147,http://www.pitrinec.com/exedesk_st.exe,1,"",,Erro,2021-01-05 22:06:52,"",2018-09-17
21031,31862,http://www.primasoft.com/demo/ampl.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21106,31536,http://www.primasoft.com/demo/amwb.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21107,31535,http://www.primasoft.com/demo/amso.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21108,31534,http://www.primasoft.com/demo/amst.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21109,31533,http://www.primasoft.com/demo/amsp.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21110,31532,http://www.primasoft.com/demo/ammu.zip,1,"",,Erro,2021-01-05 22:06:52,"",2019-02-26
21111,31530,http://www.primasoft.com/demo/ampb.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21112,31529,http://www.primasoft.com/demo/amib.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21136,31442,http://www.primasoft.com/demo/amdn.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21152,31363,http://www.primasoft.com/demo/ambb.zip,1,"",,Erro,2021-01-05 22:06:52,"",2020-01-02
21154,31359,http://www.primasoft.com/demo/ambc.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21156,31355,http://www.primasoft.com/demo/amco.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21158,31353,http://www.primasoft.com/demo/amcc.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21163,31343,ftp://ftp.sunet.se/pub/pc/windows/mirror-cica/win95/audio/PodLyricsV1.zip,1,"",,Erro,2021-01-05 22:06:52,"",
21275,30972,ftp://ftp.sunet.se/pub/simtelnet/win95/html/jhl10trl.zip,1,"",,Erro,2021-01-05 22:06:51,"",
21669,29633,http://www.visual-paradigm.com/downloads/vpuml/vpumlpro/linux/vpumlpro.bin,1,"",,Erro,2021-01-05 22:06:50,"",
21688,29553,http://www.primasoft.com/demo/16iejb.zip,1,"",,Erro,2021-01-05 22:06:50,"",2020-10-05
21745,29317,http://www.primasoft.com/demo/amhi.zip,1,"",,Erro,2021-01-05 22:06:50,"",
21759,29245,http://mercedes.coffeecup.com/CoffeeHeadline40.exe,1,"",,Erro,2021-01-05 22:06:50,"",2020-03-19
21772,29191,ftp://ftp.sunet.se/pub/pc/windows/mirror-cica/win95/programr/vbasic/USPExpressParser21full.zip,1,"",,Erro,2021-01-05 22:06:50,"",
21796,29131,http://www.southernoceansoftware.com/apamacros/apastyle.exe,1,"",,Erro,2021-01-05 22:06:50,"",2018-09-14
21877,28779,http://www.primasoft.com/demo/amsc.zip,1,"",,Erro,2021-01-05 22:06:50,"",
22014,28351,http://www.primasoft.com/demo/ammc.zip,1,"",,Erro,2021-01-05 22:06:50,"",
22090,28030,http://www.visual-paradigm.com/downloads/sdejd/pe/sdepejd.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22091,28028,http://www.visual-paradigm.com/downloads/sdejd/pe/sdepejd.jar,1,"",,Erro,2021-01-05 22:06:49,"",2018-10-22
22092,28027,http://www.visual-paradigm.com/downloads/sdejb/se/sdesejb.jar,1,"",,Erro,2021-01-05 22:06:49,"",2018-10-17
22097,28021,http://www.visual-paradigm.com/downloads/sdejb/me/sdemejb.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22098,28020,http://www.visual-paradigm.com/downloads/sdejb/se/sdesejb.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22099,28019,http://www.visual-paradigm.com/downloads/vpuml/vpumlce/linux/vpumlce.bin,1,"",,Erro,2021-01-05 22:06:49,"",2019-08-01
22101,28017,http://www.visual-paradigm.com/downloads/vpuml/vpumlce/java/vpumlce.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22104,28013,http://www.visual-paradigm.com/downloads/vpuml/vpumlce/mac/vpumlce.jar,1,"",,Erro,2021-01-05 22:06:49,"",2019-07-18
22106,28010,http://www.visual-paradigm.com/downloads/vpuml/vpumlle/linux/vpumlle.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22107,28009,http://www.visual-paradigm.com/downloads/sdevs/ce/sdecevs.msi,1,"",,Erro,2021-01-05 22:06:49,"",
22108,28008,http://www.visual-paradigm.com/downloads/sdejb/le/sdelejb.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22110,28004,http://www.visual-paradigm.com/downloads/sdenb/ce/sdecenb.jar,1,"",,Erro,2021-01-05 22:06:49,"",2018-11-07
22111,28003,http://www.visual-paradigm.com/downloads/sdenb/pe/sdepenb.bin,1,"",,Erro,2021-01-05 22:06:49,"",2020-03-04
22114,27993,http://www.visual-paradigm.com/downloads/sdenb/pe/sdepenb.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22133,27949,http://www.visual-paradigm.com/downloads/vpuml/vpumlle/mac/vpumlle.jar,1,"",,Erro,2021-01-05 22:06:49,"",2020-10-25
22136,27945,http://www.visual-paradigm.com/downloads/vpuml/vpumlme/mac/vpumlme.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22137,27944,http://www.visual-paradigm.com/downloads/vpuml/vpumlme/linux/vpumlme.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22138,27943,http://www.visual-paradigm.com/downloads/vpuml/vpumlme/java/vpumlme.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22139,27942,http://www.visual-paradigm.com/downloads/vpuml/vpumlpro/java/vpumlpro.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22142,27938,http://www.visual-paradigm.com/downloads/sdevs/le/sdelevs.msi,1,"",,Erro,2021-01-05 22:06:49,"",
22143,27937,http://www.visual-paradigm.com/downloads/sdevs/me/sdemevs.msi,1,"",,Erro,2021-01-05 22:06:49,"",
22144,27936,http://www.visual-paradigm.com/downloads/sdevs/se/sdesevs.msi,1,"",,Erro,2021-01-05 22:06:49,"",
22145,27935,http://www.visual-paradigm.com/downloads/sdevs/pe/sdepevs.msi,1,"",,Erro,2021-01-05 22:06:49,"",
22148,27932,http://www.visual-paradigm.com/downloads/sdeec/me/sdemeec.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22149,27931,http://www.visual-paradigm.com/downloads/sdeec/me/sdemeec.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22152,27927,http://www.visual-paradigm.com/downloads/sdeec/se/sdeseec.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22153,27924,http://www.visual-paradigm.com/downloads/sdeec/se/sdeseec.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22155,27921,http://www.visual-paradigm.com/downloads/sdeec/pe/sdepeec.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22161,27913,http://www.visual-paradigm.com/downloads/sdejb/ce/sdecejb.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22162,27912,http://www.visual-paradigm.com/downloads/sdejb/ce/sdecejb.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22165,27908,http://www.visual-paradigm.com/downloads/sdejb/le/sdelejb.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22168,27901,http://www.visual-paradigm.com/downloads/sdeij/ce/sdeceij.bin,1,"",,Erro,2021-01-05 22:06:49,"",2020-03-05
22169,27900,http://www.visual-paradigm.com/downloads/sdeij/ce/sdeceij.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22171,27897,http://www.visual-paradigm.com/downloads/sdeij/le/sdeleij.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22174,27891,http://www.visual-paradigm.com/downloads/sdeij/me/sdemeij.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22175,27890,http://www.visual-paradigm.com/downloads/sdeij/me/sdemeij.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22176,27886,http://www.visual-paradigm.com/downloads/sdeij/se/sdeseij.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22177,27885,http://www.visual-paradigm.com/downloads/sdeij/se/sdeseij.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22180,27881,http://www.visual-paradigm.com/downloads/sdeij/pe/sdepeij.bin,1,"",,Erro,2021-01-05 22:06:49,"",2018-10-22
22186,27871,http://www.visual-paradigm.com/downloads/sdejb/me/sdemejb.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22188,27868,http://www.visual-paradigm.com/downloads/sdenb/me/sdemenb.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22189,27867,http://www.visual-paradigm.com/downloads/sdeec/ce/sdeceec.bin,1,"",,Erro,2021-01-05 22:06:49,"",2018-09-18
22190,27866,http://www.visual-paradigm.com/downloads/sdeec/le/sdeleec.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22191,27864,http://www.visual-paradigm.com/downloads/sdeec/le/sdeleec.jar,1,"",,Erro,2021-01-05 22:06:49,"",
22196,27855,http://www.visual-paradigm.com/downloads/sdeec/me/sdemeec.bin,1,"",,Erro,2021-01-05 22:06:49,"",
22200,27850,http://www.visual-paradigm.com/downloads/sdenb/ce/sdecenb.bin,1,"",,Erro,2021-01-05 22:06:49,"",
