"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
237775,81523,http://www.girlsgogames.com.br/jogo/bouncing_panda_law.html,1,,,Erro,2021-01-05 22:03:22,"",
290184,93150,http://www.gameduchy.com/GameDuchy/Panda-VS-Zombies.html,1,,,Erro,2021-01-05 22:02:51,"",
292580,58095,http://www.smsmac.com/download/widget26.zip,1,,,Erro,2021-01-05 22:02:50,"",2019-10-02
292754,67348,http://codykrieger.com/gfxCardStatus/gfxCardStatus-2.3.zip,1,,,Erro,2021-01-05 22:02:50,"",2020-09-24
292818,55212,http://fmdl.filemaker.com/TBUB/bento/Bento_4.1.2.29717.dmg,1,,,Erro,2021-01-05 22:02:50,"",2020-08-19
292824,56546,http://www.dejal.com/download/blogassist-2.4.zip,1,,,Erro,2021-01-05 22:02:50,"",
292984,93391,http://www.namecovers.com/,1,,,Erro,2021-01-05 22:02:50,"",2019-09-02
295218,93478,http://tumblr-downloader.googlecode.com/files/tumbr-downloader.zip,1,,,Erro,2021-01-05 22:02:50,"",2020-12-09
295260,93492,http://bsbcursos.com.br/downloads/PlanejamentoPessoal.xls,1,,,Erro,2021-01-05 22:02:50,"",2020-07-11
295347,93479,http://beta.mural.ly/,1,,,Erro,2021-01-05 22:02:50,"",2020-12-21
295403,48554,http://echofon.com/twitter/firefox/bin/Echofon.xpi,1,,,Erro,2021-01-05 22:02:50,"",
295404,62233,http://file.echofon.com/twitter/mac/bin/Echofon_1.6.dmg,1,,,Erro,2021-01-05 22:02:50,"",
295405,59060,http://echofon.com/twitter/firefox/bin/Echofon.xpi,1,,,Erro,2021-01-05 22:02:50,"",
296157,93541,http://www.prsolucoes.com/bibliavirtual/bibliavirtual.zip,1,,,Erro,2021-01-05 22:02:50,"",
297157,64072,http://www.ma-config.com,1,,,Erro,2021-01-05 22:02:50,"",2021-01-05
297167,93569,http://pt.y8.com/games/pushy_porkers,1,,,Erro,2021-01-05 22:02:49,"",2019-03-10
297194,61325,http://az310865.vo.msecnd.net/archlord/GP_Archlord_120927.zip,1,,,Erro,2021-01-05 22:02:49,"",
297232,65035,http://pinta-project.com/Downloads/pinta.app.zip,1,,,Erro,2021-01-05 22:02:49,"",
299217,93635,http://www.pagecovers.com/facebook-cover-generator,1,,,Erro,2021-01-05 22:02:49,"",
299320,93663,http://partyband.googlecode.com/files/PartyBand%201.0%20-%20windows.exe,1,,,Erro,2021-01-05 22:02:49,"",2019-12-07
299489,68511,http://yellowmug.com/download/FolderBrander.dmg,1,,,Erro,2021-01-05 22:02:49,"",
299510,54572,http://az18268.vo.msecnd.net/applications/NotePad/2012/NotePad2012Win.exe,1,,,Erro,2021-01-05 22:02:49,"",2020-10-02
302031,93760,http://winsentmessenger.com/downloads/winsent-setup.zip,1,,,Erro,2021-01-05 22:02:49,"",
302155,53276,http://www.faceyourmanga.com/,1,,,Erro,2021-01-05 22:02:49,"",2020-12-28
302290,93827,http://www.music-alarm-clock.com/,1,,,Erro,2021-01-05 22:02:49,"",
302311,93579,http://www.warski.org/menubrowser/download.html,1,,,Erro,2021-01-05 22:02:49,"",
304331,93842,http://www.picbadges.com/,1,,,Erro,2021-01-05 22:02:49,"",2020-09-27
306268,93857,http://imgflip.com/,1,,,Erro,2021-01-05 22:02:49,"",2020-03-19
306315,93883,http://www.gamesfree.ca/game/7014/play/game.html,1,,,Erro,2021-01-05 22:02:49,"",2020-08-21
306393,93896,http://onlineclock.net/about/,1,,,Erro,2021-01-05 22:02:49,"",2020-11-04
306626,26523,http://www.easyvitools.com/wps/index.html,1,,,Erro,2021-01-05 22:02:49,"",2020-09-17
306641,93953,http://www.colorzilla.com/gradient-editor/,1,,,Erro,2021-01-05 22:02:49,"",2020-07-22
