"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
25700,19179,http://download.fgmad.com/SEPDFConverter_v602-1-eval.exe,1,"",,Erro,2021-01-05 22:06:36,"",
2657958,19152,http://www.elcor.net/download/tram.exe,1,"",0,Erro,2021-01-05 21:57:49,"",2020-03-04
2667536,8543,http://www.colasoft.com/download/products/capsa_free.php,1,"",0,Erro,2021-01-05 21:56:45,"",2020-03-12
2691411,31279,http://www.brizsoft.com/sitecln.zip,1,"",0,Erro,2021-01-05 21:54:00,"",
2703628,35811,http://www.elcor.net/download/RegDefragInstall.exe,1,"",0,Erro,2021-01-05 21:52:45,"",2019-11-12
2873741,154159,http://www.filecluster.com/download-link-8/201140.html,1,,,Erro,2021-01-05 21:50:17,"",2020-07-17
235335,81089,https://market.android.com/details?id=air.com.ximad.computerjokes,1,,,Erro,2021-01-05 22:03:25,"",
366462,99446,http://www.85play.com/unity-3d-games/9603/transformers-3-victory-is-sweet.html,1,,,Erro,2021-01-05 22:02:35,"",2020-12-21
372037,99864,http://www.online3dgames.net/games/288/play-area-zero,1,,,Erro,2021-01-05 22:02:33,"",2020-03-11
391173,38462,http://www.tvsistemas.com.br/download/Petsystem500-Instalacao.exe,1,"",,Erro,2021-01-05 22:02:29,"",2020-12-16
2622979,110536,http://www.tvsistemas.com.br/download/CIAF800-Instalacao.exe,1,"",0,Erro,2021-01-05 22:01:14,"",2021-01-05
2640623,67497,http://www.guitar-pro.com/en/index.php?pg=download,1,"",0,Erro,2021-01-05 21:59:40,"",2020-11-09
2664760,14283,http://www.elcor.net/download/bcard_pad.exe,1,"",0,Erro,2021-01-05 21:57:03,"",2020-10-23
2664813,15050,http://www.globalpatrol.net/download/webscout-setup.exe,1,"",0,Erro,2021-01-05 21:57:03,"",2019-02-19
257549,85836,http://www.torpedolab.com/games/guardian-rock/index.html,1,,,Erro,2021-01-05 22:03:06,"",
257778,85982,http://upperpix.com/index.php,1,,,Erro,2021-01-05 22:03:05,"",2018-12-16
258262,86096,http://www.colasoft.com/download/products/ping_tool.php,1,,,Erro,2021-01-05 22:03:05,"",2019-10-29
258488,85386,http://mad.com/online_games/archers_oath.html,1,,,Erro,2021-01-05 22:03:05,"",2018-11-03
259062,86263,http://nastycloud.com/games/ugdemo1/,1,,,Erro,2021-01-05 22:03:05,"",2018-09-17
259773,74699,http://mangaripper.codeplex.com/releases/view/86253#DownloadId=369384,1,,,Erro,2021-01-05 22:03:05,"",
260051,62225,http://sitedelta.schierla.de/SiteDelta_0.13.xpi,1,,,Erro,2021-01-05 22:03:05,"",
260237,86531,http://www.putlocker.com,1,,,Erro,2021-01-05 22:03:05,"",2020-03-26
260657,86658,http://www.haplessgenius.com/photogrok/,1,,,Erro,2021-01-05 22:03:04,"",2019-09-02
260870,86706,http://www.emagmaker.com/download/free_pdf_to_html.exe,1,,,Erro,2021-01-05 22:03:04,"",2020-03-07
261224,86795,http://downloadcenter.intel.com/confirm.aspx?httpDown=http://downloadmirror.intel.com/21235/a08/win8_32_15280b.zip&lang=por&Dwnldid=21235,1,,,Erro,2021-01-05 22:03:04,"",2020-12-15
261610,55180,http://cocoabots-downloads.s3.amazonaws.com/hyperspaces/public/Hyperspaces%201.1.1.zip?,1,,,Erro,2021-01-05 22:03:04,"",2020-03-11
2664992,15879,http://www.globalpatrol.net/download/etherscout-setup.exe,1,"",0,Erro,2021-01-05 21:57:02,"",
2701026,19308,http://www.elcor.net/download/pkey.exe,1,"",0,Erro,2021-01-05 21:53:02,"",
2702745,30202,http://www.brizsoft.com/webpub.zip,1,"",0,Erro,2021-01-05 21:52:50,"",
