"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
7108,47276,http://www.cuts.com/,1,"",,Erro,2021-01-05 22:07:29,"",
7117,47268,http://www.morphthing.com/,1,"",,Erro,2021-01-05 22:07:29,"",2020-08-01
7131,47256,http://www.nirsoft.net/utils/iedesignmode.zip,1,"",,Erro,2021-01-05 22:07:29,"",2020-10-26
7135,47253,http://www.ratemyscreensaver.com/screensavers/The-Blue-Passion-Flower-Screensaver.exe,1,"",,Erro,2021-01-05 22:07:29,"",2019-12-23
7142,47246,http://www.mediafire.com/?zjyzmlzkj1u,1,"",,Erro,2021-01-05 22:07:29,"",
7144,47244,http://www.simpsonizeme.com/,1,"",,Erro,2021-01-05 22:07:29,"",2021-01-05
7145,47243,http://nirsoft.net/utils/win9xpv.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-08-21
7149,47239,http://www.stylemob.com/,1,"",,Erro,2021-01-05 22:07:28,"",
7153,47234,http://www.codeproject.com/tools/includefinder/IncludeFinder_demo.zip,1,"",,Erro,2021-01-05 22:07:28,"",
7155,47232,http://www.passpack.com/,1,"",,Erro,2021-01-05 22:07:28,"",2019-08-16
7168,47220,http://nehe.gamedev.net/data/downloads/T/tetrisprime.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-03-11
7176,47211,http://nehe.gamedev.net/data/downloads/M/missilestorm.zip,1,"",,Erro,2021-01-05 22:07:28,"",
7188,47199,http://www.freewebs.com/,1,"",,Erro,2021-01-05 22:07:28,"",2020-09-21
7189,47198,http://img.dafont.com/dl/?f=ladybug_dings,1,"",,Erro,2021-01-05 22:07:28,"",2020-09-28
7194,47193,http://nehe.gamedev.net/data/downloads/F/final_dream.zip,1,"",,Erro,2021-01-05 22:07:28,"",
7203,47183,http://www.lucersoft.com/files/free/pisk.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-11-11
7204,47182,http://www.lucersoft.com/files/shutdown.zip,1,"",,Erro,2021-01-05 22:07:28,"",
7213,47173,http://www.netvibes.com/,1,"",,Erro,2021-01-05 22:07:28,"",2020-05-01
7220,47167,http://hitask.com/,1,"",,Erro,2021-01-05 22:07:28,"",2021-01-05
7224,47164,http://nehe.gamedev.net/data/downloads/G/glowworm.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-10-07
7228,47159,http://www.feng-gui.com/,1,"",,Erro,2021-01-05 22:07:28,"",2018-09-29
7231,47156,http://www.zoominfo.com/,1,"",,Erro,2021-01-05 22:07:28,"",2020-08-01
7237,47151,http://moitah.net/video_size_calc-1_0_1.zip,1,"",,Erro,2021-01-05 22:07:28,"",2019-04-16
7239,47149,http://www.lucersoft.com/files/free/readonly.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-03-16
7240,47148,http://www.lucersoft.com/files/free/patcher.zip,1,"",,Erro,2021-01-05 22:07:28,"",2019-12-26
7247,47140,http://www.lucersoft.com/files/free/playlist.zip,1,"",,Erro,2021-01-05 22:07:28,"",2020-12-30
7255,47129,http://tools.pingdom.com,1,"",,Erro,2021-01-05 22:07:28,"",2020-03-25
7261,47123,http://www.blockposters.com/default.aspx,1,"",,Erro,2021-01-05 22:07:28,"",2020-12-22
7267,47117,http://www.all2convert.com/,1,"",,Erro,2021-01-05 22:07:28,"",2020-11-23
7270,47114,http://www.transferbigfiles.com/,1,"",,Erro,2021-01-05 22:07:28,"",
7272,47112,http://www.mugglenet.com/downloads/fonts/files/harryp.zip,1,"",,Erro,2021-01-05 22:07:28,"",
7274,47110,https://www.box.net/,1,"",,Erro,2021-01-05 22:07:28,"",
