"CodUrl","CodProg","Url","CodTipoUrl","Extra","codTipoSo","Status","DataChecagem","StatusGoogle","DataChecagemUrlQuebrada"
55543,56559,http://www.lunapic.com/editor/,1,"",,Erro,2021-01-05 22:05:38,"",2020-10-26
55608,56587,http://www.terrorpunksyndicate.org/actioncyborg/ActionCyborg-0.1.2.zip,1,"",,Erro,2021-01-05 22:05:38,"",2018-09-17
55609,13949,http://www.binarysoftworks.com/Products/Download.file?fid=decryptor,1,"",,Erro,2021-01-05 22:05:38,"",
55645,48817,http://www.newbitrix.com/mp3ezlibsetup.exe,1,"",,Erro,2021-01-05 22:05:38,"",2020-11-18
55765,49677,http://www.encore-usa.com/download/driver/ENLWI-N_ENPWI-N_Win_Driver.zip,1,,,Erro,2021-01-05 22:05:37,"",
55773,56623,http://www.hpl.hp.com/personal/Jean_Tourrilhes/Linux/wireless_tools.29.tar.gz,1,"",,Erro,2021-01-05 22:05:37,"",2020-07-27
55778,56624,http://www.panic.com/stattoo/d/Stattoo%201.5.dmg,1,"",,Erro,2021-01-05 22:05:37,"",
55784,27676,http://www.visualmog.com/download/BootDisks/bootme.exe,1,,,Erro,2021-01-05 22:05:37,"",
55841,56629,http://trophymanager.com/,1,"",,Erro,2021-01-05 22:05:37,"",2020-09-12
55967,56654,http://www.rogueamoeba.com/freebies/download/MemoryCell.dmg,1,"",,Erro,2021-01-05 22:05:37,"",2020-01-24
55969,56655,http://prosit-software.com/downloads/AppStop.zip,1,"",,Erro,2021-01-05 22:05:37,"",2018-11-16
55987,53527,http://colligere.googlecode.com/files/Colligere-0.50-Setup.exe,1,"",,Erro,2021-01-05 22:05:37,"",2020-01-29
56047,3587,http://download.lavasoft.com/public/anniversary/Ad-AwareAE.exe,1,"",,Erro,2021-01-05 22:05:37,"",
56076,56648,http://theradio.com/,1,"",,Erro,2021-01-05 22:05:37,"",2020-02-26
56080,48642,http://www.download3000.com/downloads/softcatcher_setup.exe,1,,,Erro,2021-01-05 22:05:37,"",
56174,56699,http://www.shareminer.com/,1,"",,Erro,2021-01-05 22:05:37,"",2019-09-26
56197,56701,http://www.anxietyapp.com/Anxiety.zip,1,"",,Erro,2021-01-05 22:05:37,"",2019-10-30
56254,48886,http://www.cinefx.org/download/cineplay-1.2.11.beta-installer.exe,1,"",,Erro,2021-01-05 22:05:37,"",
56375,56734,http://www.imaja.com/download/PicScan211Demo.dmg,1,"",,Erro,2021-01-05 22:05:37,"",2018-12-14
56513,56779,http://loopware.com/ipmenu/files/ipmenu.zip,1,"",,Erro,2021-01-05 22:05:37,"",
56718,56819,http://www.etresoft.com/etretask/EtreTask.dmg,1,"",,Erro,2021-01-05 22:05:37,"",
56842,56844,http://www.epson.com.sg/ideas/papercraft/pdf/Peacock.pdf,1,"",,Erro,2021-01-05 22:05:37,"",
56941,45852,http://www.xlmsoft.de/download/cgsetup.exe,1,,,Erro,2021-01-05 22:05:36,"",
56980,56872,http://download.fedoraproject.org/pub/fedora/linux/releases/10/Fedora/i386/iso/Fedora-10-i386-DVD.iso,1,"",,Erro,2021-01-05 22:05:36,"",
56997,44822,http://www.systemglass.com.br/downloads.html,1,"",,Erro,2021-01-05 22:05:36,"",
57008,56880,http://www.malarkeysoftware.com/software/UPCToISBN.zip,1,"",,Erro,2021-01-05 22:05:36,"",2020-02-19
57011,56881,http://www.malarkeysoftware.com/software/MineSwept.zip,1,"",,Erro,2021-01-05 22:05:36,"",
57033,4150,http://www.weqsoft.com/download/av-sync.exe,1,,,Erro,2021-01-05 22:05:36,"",
57045,56883,http://www.epson.com.sg/ideas/papercraft/pdf/BlackGoldFish.pdf,1,"",,Erro,2021-01-05 22:05:36,"",
57093,23220,http://www.aldostools.org/text-wav.exe,1,,,Erro,2021-01-05 22:05:36,"",2020-11-27
57100,42221,http://www.toppopgames.com/web/Castle_Wars.asp,1,,,Erro,2021-01-05 22:05:36,"",2020-09-20
57105,55535,http://download.fedoraproject.org/pub/fedora/linux/releases/10/Fedora/i386/iso/Fedora-10-i386-DVD.iso,1,"",,Erro,2021-01-05 22:05:36,"",
57106,55535,http://download.fedoraproject.org/pub/fedora/linux/releases/10/Live/i686/F10-i686-Live.iso,1,"",,Erro,2021-01-05 22:05:36,"",
57107,55535,http://download.fedoraproject.org/pub/fedora/linux/releases/10/Live/i686/F10-i686-Live-KDE.iso,1,"",,Erro,2021-01-05 22:05:36,"",
57148,56908,http://www.dextronet.com/charprobe.exe,1,"",,Erro,2021-01-05 22:05:36,"",2018-09-17
57150,56909,http://cdn.gamezone.com/pub/gamezone/20/0/46/dm/kiltinvaders-exe.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57293,41611,http://www.imprimircheques.com/descarga/imprimircheques.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57330,34358,http://www.dialecto.com.br/ftp/@cessoSetup.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57334,56932,http://mirrors.kernel.org/ubuntu/pool/universe/i/indywiki/indywiki_0.9.9.1-3_all.deb,1,"",,Erro,2021-01-05 22:05:36,"",2020-05-10
57363,56948,http://www.file.net/freeware/last%20changed%20files.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57377,56958,http://www.allmalta.com/software/files/Multicalc.zip,1,"",,Erro,2021-01-05 22:05:36,"",2020-07-16
57400,12908,http://www.benutec.com/download/ramcleaner_trial.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57410,56963,http://apokalypsesoftware.com/products/files/releases/Clockwork.dmg,1,"",,Erro,2021-01-05 22:05:36,"",
57516,56954,http://jan.prima.de/Keyboard_Cleaner.zip,1,"",,Erro,2021-01-05 22:05:36,"",2020-02-10
57532,56982,http://www.eset.com/onlinescan/,1,"",,Erro,2021-01-05 22:05:36,"",2020-06-30
57659,57009,http://www.nocturnal-central.com/flowerworks/downloads/flowerworks_demo_13nov08.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57734,9589,http://www.ftppro.com/01ftp877.zip,1,"",,Erro,2021-01-05 22:05:36,"",
57735,6231,www.admtransp.com.br,1,"",,Erro,2021-01-05 21:05:31,"",2020-12-31
57736,6231,http://www.admtransp.com.br/Demo50a.zip,1,"",,Erro,2021-01-05 22:05:36,"",2020-12-31
57779,57021,http://everator.com/backpages/trayprodder.exe,1,"",,Erro,2021-01-05 22:05:36,"",
57781,56999,http://www.moonjee.com/,1,"",,Erro,2021-01-05 22:05:36,"",2020-06-19
57962,47469,http://www.soft29.com/download/freeware/AMV_Convert_400.zip,1,"",,Erro,2021-01-05 22:05:36,"",
58006,41557,http://www.eocfiles.com/bdc86eb1ed2989c30dcd1902e84939ae/motherboard/utilties/ClockGen_1.0.5.3.zip,1,"",,Erro,2021-01-05 22:05:36,"",
58235,54712,http://gallery.mobile9.com/f/256159/?view=download,1,,,Erro,2021-01-05 22:05:36,"",
58248,55480,http://www.macupdate.com/download.php/21570/iTunesShut.zip,1,"",,Erro,2021-01-05 22:05:36,"",2020-03-08
58430,57103,http://ambrosia.cachefly.net/iseek/essentials/iseek.dmg,1,"",,Erro,2021-01-05 22:05:36,"",
